timestamp,Current (A)_true,CosPhi (Units)_true,Energy Consumption (kWh)_true,Reactive Energy (VARh)_true,Voltage (V)_true,Current (A)_pred,CosPhi (Units)_pred,Energy Consumption (kWh)_pred,Reactive Energy (VARh)_pred,Voltage (V)_pred,Current (A)_x,CosPhi (Units)_x,Energy Consumption (kWh)_x,Reactive Energy (VARh)_x,Voltage (V)_x,Current (A)_y,CosPhi (Units)_y,Energy Consumption (kWh)_y,Reactive Energy (VARh)_y,Voltage (V)_y,is_anomaly,hour,day_of_week,day_of_month,month,weekend,anomaly_classification,maintenance_required,anomaly_description
2024-05-21 18:00:00,8.89284,0.99227,1.51392,1019.02346,223.29344,23.059968948364,0.97613263130188,3.281590461731,2720.2612304688,221.55345153809,200.70754263958,0.000260414668499,3.1246588612761,2894209.9516695,3.0275598475941,1.0,1.0,1.0,1.0,1.0,0,18,1,21,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-21 19:00:00,7.84331,0.99175,1.51418,837.43591,223.57257,22.960144042969,0.9771192073822,3.2871401309967,2682.794921875,221.53579711914,228.51867148266,0.000214060092625,3.1433876261038,3405349.8827083,4.1484437682043,1.0,1.0,1.0,1.0,1.0,0,19,1,21,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-21 20:00:00,4.91397,0.99449,1.26444,596.45051,223.9475,24.060388565063,0.97635138034821,3.4682266712189,2789.6459960938,221.53074645996,366.58534386861,0.0003290095228724,4.856675692242,4810106.440222,5.8406976732914,1.0,1.0,1.0,1.0,1.0,0,20,1,21,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-21 21:00:00,10.69555,0.987,1.38866,1491.2799,223.19622,24.290060043335,0.97651791572571,3.5140175819397,2802.3061523438,221.52333068848,184.81070331834,0.0001098740907333,4.5171448511086,1718789.8343345,2.7985586486094,1.0,1.0,1.0,1.0,1.0,0,21,1,21,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-21 22:00:00,6.50484,0.98942,1.51444,824.61999,223.34429,26.506000518799,0.97402000427246,3.8555397987366,3046.3454589844,221.53184509277,400.04642209876,0.0002371598684082,5.4807482676444,4936064.0595338,3.2849565417315,1.0,1.0,1.0,1.0,1.0,0,22,1,21,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-21 23:00:00,10.60618,0.99425,1.51418,1125.35434,222.40401,26.235885620117,0.97464603185654,3.8217465877533,3007.171875,221.52459716797,244.28769777152,0.0003843155669699,5.3248635569154,3541237.2350335,0.77336692914122,1.0,1.0,1.0,1.0,1.0,0,23,1,21,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 00:00:00,9.23226,0.98865,1.63918,1132.34742,223.38636,27.141263961792,0.97354143857956,3.9591743946075,3109.6616210938,221.52980041504,320.73242290348,0.0002282686281952,5.3823739910104,3909771.449847,3.4468134925103,1.0,1.0,1.0,1.0,1.0,0,0,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 01:00:00,8.98926,0.98981,1.63866,1115.85943,223.74502,27.348114013672,0.97324198484421,3.9894089698791,3134.7663574219,221.53204345703,337.04752069532,0.0002744991262025,5.5260207193879,4075985.181592,4.8972651797298,1.0,1.0,1.0,1.0,1.0,0,1,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 02:00:00,18.04087,0.976,2.51289,2492.36698,222.36982,27.144874572754,0.97328561544418,3.9534966945648,3118.3342285156,221.53507995605,82.882899260724,7.3678835168558e-06,2.075347648425,391834.99621422,0.69679094096588,1.0,1.0,1.0,1.0,1.0,0,2,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 03:00:00,3.92841,0.99748,1.01444,426.78639,220.98874,29.811010360718,0.9697413444519,4.3511891365051,3427.8935546875,221.55598449707,669.90900143263,0.0007694330116159,11.133894799968,9006644.2139386,0.32176631945654,1.0,1.0,1.0,1.0,1.0,0,3,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 04:00:00,7.68497,0.9949,1.13918,757.6585,222.18114,25.784862518311,0.97473865747452,3.7418472766876,2971.1818847656,221.53164672852,327.60610917439,0.0004064797324298,6.7738769531406,4899685.7749043,0.42184150970347,1.0,1.0,1.0,1.0,1.0,0,4,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 05:00:00,12.67873,0.98515,3.01315,1395.58507,221.87602,25.465934753418,0.97458028793335,3.6800293922424,2951.98046875,221.54069519043,163.51260540584,0.0001117188131718,0.44472812379763,2422366.6372502,0.11244272791337,1.0,1.0,1.0,1.0,1.0,0,5,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 06:00:00,4.30905,0.99798,0.5147,445.35187,220.71738,26.747274398804,0.97269654273987,3.866827249527,3105.9865722656,221.55426025391,503.47391417107,0.0006392532110249,11.236757097021,7078977.0189001,0.7003685593782,1.0,1.0,1.0,1.0,1.0,0,6,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 07:00:00,0.0,1.0,0.01547,0.0,219.1292,23.711153030396,0.9763548374176,3.4046559333801,2764.8254394531,221.53797912598,562.21877803083,0.000559093713548,11.486581291022,7644259.7106472,5.8022168777404,1.0,1.0,1.0,1.0,1.0,0,7,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 08:00:00,0.0,1.0,0.01547,0.0,218.87667,21.596019744873,0.97854870557785,3.0741267204285,2537.9519042969,221.53358459473,466.38806882095,0.0004601580323857,9.3553809334222,6441199.8685241,7.0591951636711,1.0,1.0,1.0,1.0,1.0,0,8,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 09:00:00,0.0,1.0,0.01547,0.0,218.87622,20.202302932739,0.97976672649384,2.8508207798004,2395.3688964844,221.53511047363,408.13304378617,0.0004093853567752,8.0392140445148,5737792.1502448,7.0696985507754,1.0,1.0,1.0,1.0,1.0,0,9,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 10:00:00,0.0,1.0,0.01547,0.0,219.96347,18.914022445679,0.98086780309677,2.6438097953796,2264.18359375,221.53684997559,357.74024507564,0.0003660409583439,6.9081700799763,5126527.3462067,2.4755245475748,1.0,1.0,1.0,1.0,1.0,0,10,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 11:00:00,0.0,1.0,0.01547,0.0,220.59126,17.761749267578,0.98179620504379,2.4572372436523,2148.5798339844,221.53971862793,315.47973704431,0.0003313781508076,5.9622272721736,4616395.3030043,0.89957376889426,1.0,1.0,1.0,1.0,1.0,0,11,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 12:00:00,0.0,1.0,0.01547,0.0,221.62359,16.866220474243,0.98251390457153,2.3121316432953,2058.7912597656,221.54223632812,284.46939308578,0.0003057635333334,5.2746547037838,4238621.4512873,0.0066184199275417,1.0,1.0,1.0,1.0,1.0,0,12,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 13:00:00,0.0,1.0,0.01547,0.0,221.03906,16.241058349609,0.98301899433136,2.2109279632568,1995.9713134766,221.54393005371,263.77197631542,0.0002883545535183,4.8200356684279,3983901.4842214,0.25489377113408,1.0,1.0,1.0,1.0,1.0,0,13,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 14:00:00,3.39756,0.99683,0.63995,363.05811,219.29645,15.931218147278,0.9832683801651,2.1607229709625,1964.7740478516,221.54469299316,157.09258655282,0.0001839175325463,2.3127504292102,2565493.9455677,5.0545965563113,1.0,1.0,1.0,1.0,1.0,0,14,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 15:00:00,0.06631,0.99756,0.01547,0.0,219.53206,17.276634216309,0.98217916488647,2.3789579868317,2099.0224609375,221.541015625,296.19525963046,0.0002365700887894,5.5860754638976,4405895.2915201,4.0359027032191,1.0,1.0,1.0,1.0,1.0,0,15,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 16:00:00,0.06017,0.99736,0.01547,0.0,220.30396,16.670415878296,0.9826762676239,2.2803456783295,2038.4586181641,221.54244995117,275.90026813745,0.0002156119964928,5.1296618382884,4155313.5379673,1.5338573591537,1.0,1.0,1.0,1.0,1.0,0,16,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 17:00:00,15.31053,0.98873,2.76315,1722.58023,221.8841,16.819118499756,0.98256939649582,2.3047223091125,2053.0422363281,221.5418548584,2.2758392615956,3.7953035535725e-05,0.2101559477724,109205.13762641,0.11713173694987,1.0,1.0,1.0,1.0,1.0,0,17,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 18:00:00,7.20818,0.99246,1.01444,783.74381,221.75174,22.306772232056,0.97710132598877,3.1687877178192,2633.5346679688,221.54811096191,227.96748738989,0.0002358888673832,4.6412140892729,3421726.2182248,0.041464785151809,1.0,1.0,1.0,1.0,1.0,0,18,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 19:00:00,6.46155,0.99259,1.51444,804.56226,222.06487,22.127124786377,0.97821003198624,3.1626389026642,2586.4758300781,221.52941894531,245.41023338757,0.0002067834800768,2.7165596227434,3175215.9712286,0.28670783196597,1.0,1.0,1.0,1.0,1.0,0,19,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 20:00:00,6.64283,0.98397,1.76366,953.80294,221.65519,23.62393951416,0.9769259095192,3.4031412601471,2739.1296386719,221.52723693848,288.3580803319,4.961921070176e-05,2.6878988023735,3187391.4209906,0.016371985953222,1.0,1.0,1.0,1.0,1.0,0,20,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 21:00:00,5.7291,0.99132,1.51392,659.94471,223.01995,25.091247558594,0.9755911231041,3.6371457576752,2891.1079101562,221.5266418457,374.89275808076,0.0002473975684065,4.5080876180553,4978089.2257315,2.2299692436895,1.0,1.0,1.0,1.0,1.0,0,21,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 22:00:00,16.11079,0.98705,2.01315,2175.46653,222.43474,25.313650131226,0.97563081979752,3.678430557251,2907.2138671875,221.52192687988,84.692634594901,0.0001303976764968,2.7731593343581,535454.165481,0.83322779225814,1.0,1.0,1.0,1.0,1.0,0,22,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-22 23:00:00,8.68898,0.99163,1.63892,1019.38924,222.07652,28.581289291382,0.97169482707977,4.175751209259,3274.6193847656,221.5394744873,395.703968944,0.0003974111193593,6.4355125842706,5086063.0058596,0.28841788270616,1.0,1.0,1.0,1.0,1.0,0,23,2,22,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 00:00:00,10.11819,0.99042,1.38892,1176.42764,222.49495,27.481822967529,0.97334164381027,4.0161933898926,3141.6293945312,221.52742004395,301.49574983107,0.0002916702501432,6.9025654652376,3862017.9360127,0.93611421586316,1.0,1.0,1.0,1.0,1.0,0,0,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 01:00:00,11.19419,0.98327,2.13841,1355.04534,223.53333,27.71430015564,0.97286981344223,4.0468401908875,3173.9819335938,221.53262329102,272.91403955447,0.0001081638804364,3.6421057934907,3308530.3315144,4.0028273353751,1.0,1.0,1.0,1.0,1.0,0,1,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 02:00:00,8.24688,0.99029,1.38918,1064.82999,224.08864,28.0947265625,0.97214126586914,4.0981259346008,3225.1218261719,221.5401763916,393.93701316854,0.0003293765505526,7.3383880765904,4666860.8174309,6.4946667633312,1.0,1.0,1.0,1.0,1.0,0,2,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 03:00:00,6.89236,0.98573,1.51418,880.82846,222.83092,26.782159805298,0.97351032495499,3.8930504322052,3084.2231445312,221.53747558594,395.60413629483,0.0001493204582057,5.6590245332202,4854948.1358206,1.6729984522695,1.0,1.0,1.0,1.0,1.0,0,3,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 04:00:00,5.49847,0.99421,1.13944,644.80268,222.68668,25.956489562988,0.97412246465683,3.7580523490906,3003.1638183594,221.54071044922,418.53056443961,0.0004035090761631,6.8571306348097,5561867.2589237,1.3132462113178,1.0,1.0,1.0,1.0,1.0,0,4,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 05:00:00,8.95937,0.99298,2.13892,1014.00537,221.63448,24.382457733154,0.97560167312622,3.5082166194916,2839.0187988281,221.5406036377,237.87163522457,0.0003020062449319,1.8749732321511,3330674.015403,0.0088127713995603,1.0,1.0,1.0,1.0,1.0,0,5,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 06:00:00,5.43801,0.99537,1.13944,602.08307,220.49749,24.643449783325,0.9748837351799,3.5381033420563,2880.3271484375,221.54988098145,368.84891727093,0.0004196870462792,5.7535858285246,5190396.0809355,1.1075267778274,1.0,1.0,1.0,1.0,1.0,0,6,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 07:00:00,3.72013,0.99453,0.51495,412.30268,219.75654,23.107336044312,0.97659891843796,3.3009884357452,2711.6708984375,221.54426574707,375.86375820459,0.0003215236859846,7.7620101654498,5287094.2039604,3.1959633467381,1.0,1.0,1.0,1.0,1.0,0,7,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 08:00:00,27.166,0.98797,5.51237,2722.35062,219.77345,21.870824813843,0.97785246372223,3.1070508956909,2579.8166503906,221.54225158691,28.038880252095,0.000102364540332,5.7855599935542,20315.932492606,3.1286590538696,1.0,1.0,1.0,1.0,1.0,0,8,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 09:00:00,0.0,1.0,0.01547,0.0,220.47218,28.606370925903,0.96956992149353,4.1281518936157,3341.0307617188,221.58140563965,818.32445755037,0.0009259896779099,16.914152358075,11162486.550751,1.2303815196535,1.0,1.0,1.0,1.0,1.0,0,9,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 10:00:00,133.32599,0.94429,24.1268,13240.75079,219.87324,22.537879943848,0.97776383161545,3.2259430885315,2632.3645019531,221.53157043457,12274.005329814,0.0011204974030194,436.84581963368,112537859.63642,2.7500598302222,1.0,1.0,1.0,1.0,1.0,0,10,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 11:00:00,31.423,0.98494,6.2616,3149.76612,220.2761,185.62397766113,0.88307797908783,31.239496231079,17767.662109375,220.84707641602,23777.941511649,0.010375871304311,623.89530013056,213682883.15619,0.32601406764603,1.0,1.0,1.0,1.0,1.0,0,11,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 12:00:00,0.0,1.0,0.01547,0.0,220.62525,37.543224334717,0.96397346258163,5.6258187294006,4182.5102539062,221.52236938477,1409.4936934469,0.0012979113983569,31.476012865487,17493392.024031,0.80482319052221,1.0,1.0,1.0,1.0,1.0,0,12,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 13:00:00,0.0,1.0,0.01547,0.0,219.44026,33.765441894531,0.96912360191345,5.0575232505798,3741.6921386719,221.49464416504,1140.105066333,0.0009533519587989,25.422300981683,14000260.060599,4.2204942975633,1.0,1.0,1.0,1.0,1.0,0,13,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 14:00:00,0.0,1.0,0.01547,0.0,218.92588,32.922672271729,0.97007805109024,4.9271993637085,3649.8479003906,221.49227905273,1083.9023495116,0.0008953230265582,24.125085342316,13321389.695986,6.5864040978759,1.0,1.0,1.0,1.0,1.0,0,14,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 15:00:00,4.52833,0.99857,0.76495,525.80221,219.39264,31.112655639648,0.9716255068779,4.6343050003052,3467.7526855469,221.49742126465,706.72636971487,0.0007260057096069,14.971908118387,8655072.6005705,4.4301041720151,1.0,1.0,1.0,1.0,1.0,0,15,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 16:00:00,7.12372,0.99232,0.7647,1103.40931,219.88074,29.443838119507,0.97219544649124,4.3436427116394,3325.6440429688,221.51705932617,498.18767286874,0.0004049976539268,12.808830933197,4938327.2084127,2.6775409372036,1.0,1.0,1.0,1.0,1.0,0,16,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 17:00:00,15.75734,0.98281,2.01366,2279.83694,221.59445,27.265144348145,0.97265285253525,3.9578459262848,3147.8408203125,221.54750061035,132.42956091517,0.0001031676446207,3.7798589159638,753430.73623756,0.0022042451883603,1.0,1.0,1.0,1.0,1.0,0,17,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 18:00:00,9.17682,0.98568,2.01392,1259.71624,222.10906,27.053981781006,0.97121071815491,3.885710477829,3175.6772460938,221.57765197754,319.59291334426,0.0002093601171127,3.5035995928912,3670906.5768718,0.28239448633587,1.0,1.0,1.0,1.0,1.0,0,18,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 19:00:00,13.46875,0.98791,3.01341,1606.9447,223.5516,23.469694137573,0.97427570819855,3.3096885681152,2811.1164550781,221.58306884766,100.01888364286,0.0001858939129271,0.087780989924414,1450029.6157279,3.8751148977478,1.0,1.0,1.0,1.0,1.0,0,19,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 20:00:00,17.27292,0.97867,2.88763,2044.92301,223.48896,23.362930297852,0.97376698255539,3.2777655124664,2818.0698242188,221.59561157227,37.088225427938,2.4039580062157e-05,0.15220571808744,597755.9963366,3.5847682688042,1.0,1.0,1.0,1.0,1.0,0,20,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 21:00:00,19.443,0.97821,2.63789,2913.76953,222.84323,24.375123977661,0.97276544570923,3.4369261264801,2924.2709960938,221.59774780273,24.32584693102,2.9643171425157e-05,0.63845873142033,110.28079011818,1.5512259037056,1.0,1.0,1.0,1.0,1.0,0,21,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 22:00:00,15.26815,0.98909,2.38815,1689.70659,222.87785,25.982692718506,0.97121894359589,3.6910543441772,3091.9645996094,221.59841918945,114.80142566669,0.000319374656999,1.6975597300759,1966327.5255136,1.6369431989766,1.0,1.0,1.0,1.0,1.0,0,22,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-23 23:00:00,12.49793,0.98977,2.26366,1307.10282,222.40144,25.266736984253,0.97291940450668,3.6025152206421,2985.2690429688,221.57781982422,163.04243180111,0.0002839425684793,1.7925333018406,2816241.8719132,0.67835019395395,1.0,1.0,1.0,1.0,1.0,0,23,3,23,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-24 00:00:00,11.57286,0.98791,2.38841,1353.80178,222.96456,25.787817001343,0.97311145067215,3.7019867897034,3018.4858398438,221.56416320801,202.06500255002,0.0002189970622088,1.7254839824474,2771173.0190979,1.961111175022,1.0,1.0,1.0,1.0,1.0,0,0,4,24,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-24 01:00:00,20.49438,0.98234,3.38686,2383.79774,223.1079,27.024589538574,0.97245514392853,3.9107577800751,3131.9633789062,221.55410766602,42.643636617686,9.7710379553722e-05,0.27446888396759,559751.82324,2.4142706171486,1.0,1.0,1.0,1.0,1.0,0,1,4,24,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-24 02:00:00,19.62825,0.98376,2.88789,2208.00365,223.90408,30.108602523804,0.96920120716095,4.3912463188171,3464.3605957031,221.56156921387,109.8377890232,0.0002119584489303,2.2600802213274,1578432.7750165,5.4873567831485,1.0,1.0,1.0,1.0,1.0,0,2,4,24,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-24 03:00:00,25.01892,0.97327,3.51212,3347.88553,221.59874,31.229911804199,0.96871614456177,4.582932472229,3564.2314453125,221.55044555664,38.57641919183,2.0737599352319e-05,1.1466393506812,46805.555072403,0.0023323532593884,1.0,1.0,1.0,1.0,1.0,0,3,4,24,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
2024-05-24 04:00:00,19.21517,0.98241,3.63686,2168.18081,224.04517,33.743892669678,0.96576625108719,4.9671244621277,3844.6657714844,221.56295776367,211.08378241241,0.0002770143778727,1.7696035391999,2810601.8260833,6.1613775861771,1.0,1.0,1.0,1.0,1.0,0,4,4,24,5,0,NORMAL,0,Sistema operante entro parametri normali. Tutte le misurazioni sono allineate con i valori previsti.
